date,region,product_line,rep_id,revenue,units_sold,discount_pct,customer_satisfaction,deal_cycle_days
2024-11-01,Southeast,Professional Services,SO-012,30679.39,26,0.0241,4.15,38
2024-11-01,Midwest,Enterprise SaaS,MI-001,66575.43,91,0.0397,3.37,44
2024-11-01,Midwest,Enterprise SaaS,MI-002,54950.23,58,0.0531,4.41,43
2024-11-01,Midwest,Enterprise SaaS,MI-003,39702.19,46,0.1166,4.31,47
2024-11-01,Midwest,Enterprise SaaS,MI-004,65405.42,81,0.033,4.67,31
2024-11-01,Midwest,Enterprise SaaS,MI-005,51316.99,55,0.11,3.59,30
2024-11-01,Midwest,Enterprise SaaS,MI-006,40256.59,54,0.0808,3.9,57
2024-11-01,Midwest,Enterprise SaaS,MI-007,53281.84,58,0.1077,3.63,53
2024-11-01,Midwest,Enterprise SaaS,MI-008,41415.19,53,0.0543,4.05,40
2024-11-01,Midwest,Enterprise SaaS,MI-009,59507.19,69,0.0967,3.77,42
2024-11-01,Midwest,Enterprise SaaS,MI-010,50959.38,66,0.1012,3.72,35
2024-11-01,Midwest,Enterprise SaaS,MI-011,61696.25,79,0.088,4.28,44
2024-11-01,Midwest,Enterprise SaaS,MI-012,63069.63,63,0.0146,4.36,44
2024-11-01,Midwest,SMB Platform,MI-001,31878.89,99,0.0693,3.94,20
2024-11-01,Midwest,SMB Platform,MI-002,40591.81,123,0.0784,3.97,17
2024-11-01,Midwest,SMB Platform,MI-003,39035.47,123,0.0567,4.06,23
2024-11-01,Midwest,SMB Platform,MI-004,47110.55,147,0.0732,4.12,17
2024-11-01,Midwest,SMB Platform,MI-005,43925.97,126,0.0452,4.39,14
2024-11-01,Midwest,SMB Platform,MI-006,43972.05,145,0.1268,3.63,15
2024-11-01,Midwest,SMB Platform,MI-007,34024.64,91,0.0607,4.59,20
2024-11-01,Midwest,SMB Platform,MI-008,29285.0,93,0.0814,4.34,17
2024-11-01,Midwest,SMB Platform,MI-009,36012.03,114,0.0395,3.89,22
2024-11-01,Midwest,SMB Platform,MI-010,46034.05,158,0.0362,3.86,19
2024-11-01,Midwest,SMB Platform,MI-011,39869.66,137,0.0489,3.97,23
2024-11-01,Midwest,SMB Platform,MI-012,34849.81,114,0.0887,3.19,22
2024-11-01,Midwest,Professional Services,MI-001,23126.39,20,0.1206,3.61,15
2024-11-01,Midwest,Professional Services,MI-002,26898.45,25,0.1061,3.83,24
2024-11-01,Midwest,Professional Services,MI-003,26453.97,21,0.0093,3.89,30
2024-11-01,Midwest,Professional Services,MI-004,27178.4,27,0.0796,3.95,45
2024-11-01,Midwest,Professional Services,MI-005,27445.77,20,0.1217,3.13,23
2024-11-01,Midwest,Professional Services,MI-006,22285.59,18,0.0868,3.79,31
2024-11-01,Midwest,Professional Services,MI-007,26294.64,19,0.0333,3.86,21
2024-11-01,Midwest,Professional Services,MI-008,29730.47,25,0.0373,3.88,25
2024-11-01,Midwest,Professional Services,MI-009,26521.48,26,0.0574,4.15,27
2024-11-01,Midwest,Professional Services,MI-010,23268.2,21,0.1229,3.7,38
2024-11-01,Midwest,Professional Services,MI-011,28685.25,21,0.1343,3.64,28
2024-11-01,Midwest,Professional Services,MI-012,26699.49,22,0.0448,3.81,31
2024-11-01,West,Enterprise SaaS,WE-001,74434.79,108,0.0456,4.15,45
2024-11-01,West,Enterprise SaaS,WE-002,78149.98,87,0.0414,4.13,50
2024-11-01,West,Enterprise SaaS,WE-003,68558.42,88,0.0493,4.0,64
2024-11-01,West,Enterprise SaaS,WE-004,81782.84,102,0.0957,4.24,40
2024-11-01,West,Enterprise SaaS,WE-005,81896.19,107,0.0825,4.3,50
2024-11-01,West,Enterprise SaaS,WE-006,89443.92,95,0.0559,3.6,46
2024-11-01,West,Enterprise SaaS,WE-007,88007.45,98,0.0397,3.62,51
2024-11-01,West,Enterprise SaaS,WE-008,85273.02,109,0.1384,4.12,49
2024-11-01,West,Enterprise SaaS,WE-009,104806.66,126,0.0612,3.84,36
2024-11-01,West,Enterprise SaaS,WE-010,102264.32,131,0.0452,4.03,43
2024-11-01,West,Enterprise SaaS,WE-011,68523.54,74,0.0305,3.77,56
2024-11-01,West,Enterprise SaaS,WE-012,57490.6,76,0.0389,4.38,47
2024-11-01,West,SMB Platform,WE-001,50883.33,172,0.1293,3.64,21
2024-11-01,West,SMB Platform,WE-002,52113.12,206,0.0263,4.17,21
2024-11-01,West,SMB Platform,WE-003,52123.29,158,0.024,3.89,19
2024-11-01,West,SMB Platform,WE-004,43791.6,152,0.0909,4.04,22
2024-11-01,West,SMB Platform,WE-005,54047.81,189,0.1296,3.61,24
2024-11-01,West,SMB Platform,WE-006,59156.28,165,0.0369,3.8,26
2024-11-01,West,SMB Platform,WE-007,50424.35,184,0.11,3.91,13
2024-11-01,West,SMB Platform,WE-008,45797.9,169,0.1764,3.8,20
2024-11-01,West,SMB Platform,WE-009,83070.52,288,0.041,4.1,19
2024-11-01,West,SMB Platform,WE-010,60307.51,202,0.0524,3.8,18
2024-11-01,West,SMB Platform,WE-011,51735.32,182,0.0645,4.02,20
2024-11-01,West,SMB Platform,WE-012,53137.0,146,0.0503,4.17,20
2024-11-01,West,Professional Services,WE-001,46126.29,41,0.0819,3.77,34
2024-11-01,West,Professional Services,WE-002,44410.67,33,0.0097,3.97,37
2024-11-01,West,Professional Services,WE-003,41153.51,38,0.0622,3.62,34
2024-11-01,West,Professional Services,WE-004,44985.2,38,0.098,3.52,32
2024-11-01,West,Professional Services,WE-005,44472.89,43,0.0767,4.81,32
2024-11-01,West,Professional Services,WE-006,38059.33,36,0.0718,3.24,24
2024-11-01,West,Professional Services,WE-007,37685.05,27,0.0452,4.28,27
2024-11-01,West,Professional Services,WE-008,35120.03,34,0.1191,4.02,36
2024-11-01,West,Professional Services,WE-009,33596.56,22,0.0871,4.01,38
2024-11-01,West,Professional Services,WE-010,34745.22,24,0.0638,3.86,40
2024-11-01,West,Professional Services,WE-011,38998.09,35,0.062,3.82,40
2024-11-01,West,Professional Services,WE-012,33069.62,26,0.0525,3.84,30
2024-11-01,Southwest,Enterprise SaaS,SO-001,44788.61,50,0.0877,3.83,40
2024-11-01,Southwest,Enterprise SaaS,SO-002,40066.82,43,0.1108,4.24,36
2024-11-01,Southwest,Enterprise SaaS,SO-003,57000.31,67,0.058,4.55,45
2024-11-01,Southwest,Enterprise SaaS,SO-004,65015.31,79,0.1225,4.33,39
2024-11-01,Southwest,Enterprise SaaS,SO-005,52752.6,55,0.0792,4.01,43
2024-11-01,Southwest,Enterprise SaaS,SO-006,44996.41,60,0.1681,3.8,43
2024-11-01,Southwest,Enterprise SaaS,SO-007,52051.15,60,0.1229,3.98,27
2024-11-01,Southwest,Enterprise SaaS,SO-008,57082.25,67,0.0196,4.03,35
2024-11-01,Southwest,Enterprise SaaS,SO-009,65369.37,77,0.0936,3.89,48
2024-11-01,Southwest,Enterprise SaaS,SO-010,54182.81,67,0.0332,3.94,47
2024-11-01,Southwest,Enterprise SaaS,SO-011,58876.77,79,0.0228,4.06,40
2024-11-01,Southwest,Enterprise SaaS,SO-012,43514.94,44,0.1351,3.97,45
2024-11-01,Southwest,SMB Platform,SO-001,30247.18,109,0.0162,4.74,24
2024-11-01,Southwest,SMB Platform,SO-002,42899.41,143,0.0568,4.71,21
2024-11-01,Southwest,SMB Platform,SO-003,29061.9,102,0.0373,4.03,13
2024-11-01,Southwest,SMB Platform,SO-004,31418.55,118,0.0629,4.18,18
2024-11-01,Southwest,SMB Platform,SO-005,52619.25,159,0.0846,3.3,17
2024-11-01,Southwest,SMB Platform,SO-006,29023.08,99,0.0542,4.16,21
2024-11-01,Southwest,SMB Platform,SO-007,29010.68,87,0.0083,4.32,21
2024-11-01,Southwest,SMB Platform,SO-008,40172.15,107,0.0353,4.04,14
2024-11-01,Southwest,SMB Platform,SO-009,36377.95,118,0.0313,3.9,13
2024-11-01,Southwest,SMB Platform,SO-010,34276.24,109,0.0429,4.16,19
2024-11-01,Southwest,SMB Platform,SO-011,35177.21,109,0.0242,3.7,17
2024-11-01,Southwest,SMB Platform,SO-012,41703.89,131,0.046,4.15,23
2024-11-01,Southwest,Professional Services,SO-001,28324.86,26,0.1135,4.28,25
2024-11-01,Southwest,Professional Services,SO-002,23678.42,23,0.0375,4.77,29
2024-11-01,Southwest,Professional Services,SO-003,27081.27,22,0.0988,4.13,35
2024-11-01,Southwest,Professional Services,SO-004,31473.25,27,0.1118,3.48,32
2024-11-01,Southwest,Professional Services,SO-005,20305.08,17,0.0216,3.75,31
2024-11-01,Southwest,Professional Services,SO-006,22336.44,22,0.0214,4.38,26
2024-11-01,Southwest,Professional Services,SO-007,30148.03,25,0.0251,3.88,26
2024-11-01,Southwest,Professional Services,SO-008,28236.04,25,0.0757,3.47,36
2024-11-01,Southwest,Professional Services,SO-009,28383.39,24,0.0571,4.49,34
2024-11-01,Southwest,Professional Services,SO-010,27683.88,21,0.155,3.64,27
2024-11-01,Southwest,Professional Services,SO-011,23380.11,17,0.1156,3.81,23
2024-11-01,Southwest,Professional Services,SO-012,30837.26,27,0.0765,3.45,30
2024-12-01,Northeast,Enterprise SaaS,NO-001,80335.17,99,0.0882,3.98,47
2024-12-01,Northeast,Enterprise SaaS,NO-002,67208.61,81,0.0093,3.77,48
2024-12-01,Northeast,Enterprise SaaS,NO-003,73083.87,67,0.1022,4.16,38
2024-12-01,Northeast,Enterprise SaaS,NO-004,53930.5,59,0.0697,4.13,46
2024-12-01,Northeast,Enterprise SaaS,NO-005,53858.97,56,0.0868,4.27,52
2024-12-01,Northeast,Enterprise SaaS,NO-006,70823.32,95,0.0188,3.94,49
2024-12-01,Northeast,Enterprise SaaS,NO-007,65087.27,69,0.0501,3.96,57
2024-12-01,Northeast,Enterprise SaaS,NO-008,57326.34,56,0.0335,4.58,30
2024-12-01,Northeast,Enterprise SaaS,NO-009,74957.98,92,0.003,4.76,41
2024-12-01,Northeast,Enterprise SaaS,NO-010,55090.17,68,0.1307,3.81,57
2024-12-01,Northeast,Enterprise SaaS,NO-011,60960.36,69,0.0483,4.61,33
2024-12-01,Northeast,Enterprise SaaS,NO-012,57289.22,70,0.0274,3.95,56
2024-12-01,Northeast,SMB Platform,NO-001,38421.09,117,0.0753,3.64,16
2024-12-01,Northeast,SMB Platform,NO-002,36804.04,114,0.0991,3.59,22
2024-12-01,Northeast,SMB Platform,NO-003,46383.97,150,0.0387,4.21,15
2024-12-01,Northeast,SMB Platform,NO-004,44567.61,151,0.1121,3.41,24
2024-12-01,Northeast,SMB Platform,NO-005,51288.7,149,0.0331,4.22,22
2024-12-01,Northeast,SMB Platform,NO-006,53912.14,183,0.1128,3.62,14
2024-12-01,Northeast,SMB Platform,NO-007,52977.7,172,0.1124,3.63,14
2024-12-01,Northeast,SMB Platform,NO-008,45749.37,171,0.0584,4.52,14
2024-12-01,Northeast,SMB Platform,NO-009,50307.45,130,0.0408,4.7,28
2024-12-01,Northeast,SMB Platform,NO-010,46459.42,149,0.0718,4.21,16
2024-12-01,Northeast,SMB Platform,NO-011,40233.55,117,0.0462,4.01,22
2024-12-01,Northeast,SMB Platform,NO-012,46518.2,147,0.0161,3.75,12
2024-12-01,Northeast,Professional Services,NO-001,42132.01,35,0.0441,4.35,36
2024-12-01,Northeast,Professional Services,NO-002,34366.68,30,0.0213,3.62,30
2024-12-01,Northeast,Professional Services,NO-003,42962.12,33,0.0387,4.27,23
2024-12-01,Northeast,Professional Services,NO-004,34054.87,27,0.1466,3.81,36
2024-12-01,Northeast,Professional Services,NO-005,32382.33,30,0.0624,3.99,23
2024-12-01,Northeast,Professional Services,NO-006,35654.69,28,0.1826,3.55,31
2024-12-01,Northeast,Professional Services,NO-007,37259.64,30,0.0446,3.95,26
2024-12-01,Northeast,Professional Services,NO-008,32445.78,21,0.0085,4.33,28
2024-12-01,Northeast,Professional Services,NO-009,40910.78,34,0.1147,4.04,19
2024-12-01,Northeast,Professional Services,NO-010,35657.9,31,0.1159,3.79,30
2024-12-01,Northeast,Professional Services,NO-011,29739.68,25,0.0764,4.18,27
2024-12-01,Northeast,Professional Services,NO-012,31144.5,27,0.0908,4.1,33
2024-12-01,Southeast,Enterprise SaaS,SO-001,60600.74,76,0.0756,4.21,35
2024-12-01,Southeast,Enterprise SaaS,SO-002,75046.07,88,0.1294,4.23,59
2024-12-01,Southeast,Enterprise SaaS,SO-003,50317.88,68,0.0494,4.08,64
2024-12-01,Southeast,Enterprise SaaS,SO-004,59188.27,73,0.034,4.31,59
2024-12-01,Southeast,Enterprise SaaS,SO-005,58237.68,80,0.0852,3.62,45
2024-12-01,Southeast,Enterprise SaaS,SO-006,49616.63,56,0.0039,3.87,49
2024-12-01,Southeast,Enterprise SaaS,SO-007,57367.91,66,0.0243,4.2,52
2024-12-01,Southeast,Enterprise SaaS,SO-008,59565.92,65,0.1009,3.66,44
2024-12-01,Southeast,Enterprise SaaS,SO-009,60832.65,73,0.1015,3.82,58
2024-12-01,Southeast,Enterprise SaaS,SO-010,49701.51,54,0.0116,4.26,45
2024-12-01,Southeast,Enterprise SaaS,SO-011,65127.15,69,0.109,4.08,49
2024-12-01,Southeast,Enterprise SaaS,SO-012,61026.91,59,0.0553,4.25,38
2024-12-01,Southeast,SMB Platform,SO-001,36440.09,96,0.0738,3.8,25
2024-12-01,Southeast,SMB Platform,SO-002,39985.98,112,0.0822,4.03,21
2024-12-01,Southeast,SMB Platform,SO-003,44499.62,136,0.1264,3.67,18
2024-12-01,Southeast,SMB Platform,SO-004,45472.06,143,0.1164,3.44,18
2024-12-01,Southeast,SMB Platform,SO-005,32207.25,88,0.0376,4.13,16
2024-12-01,Southeast,SMB Platform,SO-006,37358.03,107,0.0662,3.83,15
2024-12-01,Southeast,SMB Platform,SO-007,36978.99,112,0.1501,4.15,18
2024-12-01,Southeast,SMB Platform,SO-008,43183.28,146,0.0758,3.75,24
2024-12-01,Southeast,SMB Platform,SO-009,45355.93,122,0.0563,3.74,17
2024-12-01,Southeast,SMB Platform,SO-010,32559.87,93,0.0956,3.67,16
2024-12-01,Southeast,SMB Platform,SO-011,46366.82,164,0.0216,3.95,16
2024-12-01,Southeast,SMB Platform,SO-012,33647.09,114,0.1154,3.9,14
2024-12-01,Southeast,Professional Services,SO-001,28243.07,22,0.0693,3.66,34
2024-12-01,Southeast,Professional Services,SO-002,23658.52,18,0.0461,4.31,18
2024-12-01,Southeast,Professional Services,SO-003,35705.54,31,0.0178,3.84,35
2024-12-01,Southeast,Professional Services,SO-004,26532.8,22,0.1686,3.4,22
2024-12-01,Southeast,Professional Services,SO-005,29768.32,22,0.0728,4.1,30
2024-12-01,Southeast,Professional Services,SO-006,30361.97,25,0.0418,3.83,16
2024-12-01,Southeast,Professional Services,SO-007,21453.2,16,0.0436,4.64,34
2024-12-01,Southeast,Professional Services,SO-008,28821.27,21,0.0559,4.16,23
2024-12-01,Southeast,Professional Services,SO-009,28433.3,23,0.0237,3.93,22
2024-12-01,Southeast,Professional Services,SO-010,27776.62,25,0.0483,4.5,28
2024-12-01,Southeast,Professional Services,SO-011,32746.12,21,0.0558,4.65,28
2024-12-01,Southeast,Professional Services,SO-012,37539.49,31,0.0525,4.18,32
2024-12-01,Midwest,Enterprise SaaS,MI-001,35597.74,45,0.0167,3.97,64
2024-12-01,Midwest,Enterprise SaaS,MI-002,43826.58,55,0.0298,4.21,37
2024-12-01,Midwest,Enterprise SaaS,MI-003,53875.6,46,0.0533,4.27,38
2024-12-01,Midwest,Enterprise SaaS,MI-004,54901.94,62,0.1613,4.01,43
2024-12-01,Midwest,Enterprise SaaS,MI-005,55770.13,59,0.1146,3.91,48
2024-12-01,Midwest,Enterprise SaaS,MI-006,53389.13,64,0.0845,3.43,44
2024-12-01,Midwest,Enterprise SaaS,MI-007,53079.42,69,0.0276,3.61,25
2024-12-01,Midwest,Enterprise SaaS,MI-008,36680.37,43,0.1037,4.08,34
2024-12-01,Midwest,Enterprise SaaS,MI-009,46017.97,50,0.0546,4.1,39
2024-12-01,Midwest,Enterprise SaaS,MI-010,50013.28,53,0.1183,3.61,30
2024-12-01,Midwest,Enterprise SaaS,MI-011,60185.35,74,0.0917,4.42,27
2024-12-01,Midwest,Enterprise SaaS,MI-012,48482.48,55,0.0616,3.62,39
2024-12-01,Midwest,SMB Platform,MI-001,30781.72,119,0.0947,3.76,19
2024-12-01,Midwest,SMB Platform,MI-002,39495.99,117,0.0862,4.18,18
2024-12-01,Midwest,SMB Platform,MI-003,48020.16,146,0.0486,4.1,15
2024-12-01,Midwest,SMB Platform,MI-004,31674.32,115,0.0867,4.14,15
2024-12-01,Midwest,SMB Platform,MI-005,35802.32,96,0.0513,4.26,13
2024-12-01,Midwest,SMB Platform,MI-006,31989.9,103,0.0467,4.13,18
2024-12-01,Midwest,SMB Platform,MI-007,29112.12,86,0.0259,3.89,19
2024-12-01,Midwest,SMB Platform,MI-008,31092.05,105,0.0626,4.06,22
2024-12-01,Midwest,SMB Platform,MI-009,37014.1,108,0.0188,4.15,20
2024-12-01,Midwest,SMB Platform,MI-010,37480.84,119,0.0815,3.48,18
2024-12-01,Midwest,SMB Platform,MI-011,30888.95,108,0.1441,4.05,22
2024-12-01,Midwest,SMB Platform,MI-012,42879.92,107,0.0551,4.31,15
2024-12-01,Midwest,Professional Services,MI-001,28775.34,22,0.1118,3.8,24
2024-12-01,Midwest,Professional Services,MI-002,25530.2,20,0.0992,4.05,16
2024-12-01,Midwest,Professional Services,MI-003,23754.96,14,0.0458,3.86,25
2024-12-01,Midwest,Professional Services,MI-004,25093.66,23,0.0754,4.04,28
2024-12-01,Midwest,Professional Services,MI-005,28110.79,20,0.0766,4.56,37
2024-12-01,Midwest,Professional Services,MI-006,19662.4,15,0.0998,3.91,35
2024-12-01,Midwest,Professional Services,MI-007,31334.63,27,0.1171,4.38,28
2024-12-01,Midwest,Professional Services,MI-008,26341.82,17,0.018,4.49,32
2024-12-01,Midwest,Professional Services,MI-009,26441.37,22,0.0404,4.03,38
2024-12-01,Midwest,Professional Services,MI-010,27851.51,23,0.0129,3.48,30
2024-12-01,Midwest,Professional Services,MI-011,28755.3,22,0.0682,4.05,38
2024-12-01,Midwest,Professional Services,MI-012,32480.69,27,0.081,4.09,34
2024-12-01,West,Enterprise SaaS,WE-001,75745.39,83,0.0535,4.07,31
2024-12-01,West,Enterprise SaaS,WE-002,78745.54,87,0.1124,3.42,50
2024-12-01,West,Enterprise SaaS,WE-003,62021.55,80,0.1696,3.51,58
2024-12-01,West,Enterprise SaaS,WE-004,74435.84,88,0.0299,4.22,60
2024-12-01,West,Enterprise SaaS,WE-005,72850.98,80,0.1536,3.59,27
2024-12-01,West,Enterprise SaaS,WE-006,58977.01,69,0.0838,3.74,43
2024-12-01,West,Enterprise SaaS,WE-007,92905.8,107,0.0261,3.92,38
2024-12-01,West,Enterprise SaaS,WE-008,69104.41,77,0.0722,4.24,44
2024-12-01,West,Enterprise SaaS,WE-009,58018.81,74,0.0291,3.91,31
2024-12-01,West,Enterprise SaaS,WE-010,79930.7,113,0.0754,3.32,46
2024-12-01,West,Enterprise SaaS,WE-011,62161.95,74,0.0527,4.16,51
2024-12-01,West,Enterprise SaaS,WE-012,98376.65,131,0.0979,4.38,52
2024-12-01,West,SMB Platform,WE-001,58054.66,191,0.1141,3.54,14
2024-12-01,West,SMB Platform,WE-002,47226.49,165,0.1053,3.53,25
2024-12-01,West,SMB Platform,WE-003,58707.88,167,0.0522,3.94,12
2024-12-01,West,SMB Platform,WE-004,58420.64,190,0.0479,4.27,21
2024-12-01,West,SMB Platform,WE-005,63522.68,234,0.0686,3.95,14
2024-12-01,West,SMB Platform,WE-006,40028.82,132,0.0702,3.63,28
2024-12-01,West,SMB Platform,WE-007,47825.73,149,0.0763,3.76,15
2024-12-01,West,SMB Platform,WE-008,50934.63,163,0.0831,4.08,13
2024-12-01,West,SMB Platform,WE-009,42102.45,128,0.0728,4.01,10
2024-12-01,West,SMB Platform,WE-010,53348.49,150,0.0535,4.14,21
2024-12-01,West,SMB Platform,WE-011,59820.81,175,0.0906,4.22,15
2024-12-01,West,SMB Platform,WE-012,49231.02,155,0.0891,3.38,15
2024-12-01,West,Professional Services,WE-001,44767.31,38,0.089,3.95,29
2024-12-01,West,Professional Services,WE-002,50846.46,40,0.0902,3.83,8
2024-12-01,West,Professional Services,WE-003,30696.11,24,0.0502,3.83,30
2024-12-01,West,Professional Services,WE-004,35467.86,25,0.0423,3.9,29
2024-12-01,West,Professional Services,WE-005,34280.6,25,0.1579,4.03,39
2024-12-01,West,Professional Services,WE-006,46296.67,44,0.0344,3.88,36
2024-12-01,West,Professional Services,WE-007,37170.16,35,0.0423,3.77,20
2024-12-01,West,Professional Services,WE-008,38762.17,36,0.086,4.18,24
2024-12-01,West,Professional Services,WE-009,34493.18,26,0.1651,3.72,32
2024-12-01,West,Professional Services,WE-010,32336.24,32,0.0288,4.49,31
2024-12-01,West,Professional Services,WE-011,31480.93,28,0.0195,4.26,27
2024-12-01,West,Professional Services,WE-012,33194.42,29,0.0512,3.85,19
2024-12-01,Southwest,Enterprise SaaS,SO-001,50502.68,58,0.0163,3.77,41
2024-12-01,Southwest,Enterprise SaaS,SO-002,42484.52,45,0.0349,4.23,44
2024-12-01,Southwest,Enterprise SaaS,SO-003,49503.6,50,0.1251,4.14,55
2024-12-01,Southwest,Enterprise SaaS,SO-004,43107.74,50,0.0445,4.04,31
2024-12-01,Southwest,Enterprise SaaS,SO-005,44187.94,48,0.0329,3.33,51
2024-12-01,Southwest,Enterprise SaaS,SO-006,53121.52,61,0.0197,4.03,31
2024-12-01,Southwest,Enterprise SaaS,SO-007,37993.0,48,0.0191,4.01,50
2024-12-01,Southwest,Enterprise SaaS,SO-008,61329.36,79,0.0907,4.27,54
2024-12-01,Southwest,Enterprise SaaS,SO-009,36508.29,49,0.0484,3.92,57
2024-12-01,Southwest,Enterprise SaaS,SO-010,50943.33,60,0.0402,4.12,28
2024-12-01,Southwest,Enterprise SaaS,SO-011,48779.53,57,0.0519,3.95,51
2024-12-01,Southwest,Enterprise SaaS,SO-012,62187.97,68,0.0486,3.22,37
2024-12-01,Southwest,SMB Platform,SO-001,29021.57,57,0.0435,4.08,19
2024-12-01,Southwest,SMB Platform,SO-002,35324.09,111,0.0345,3.85,20
2024-12-01,Southwest,SMB Platform,SO-003,46709.83,151,0.0294,3.76,19
2024-12-01,Southwest,SMB Platform,SO-004,26093.23,83,0.0442,4.43,21
2024-12-01,Southwest,SMB Platform,SO-005,33420.58,105,0.0317,4.43,14
2024-12-01,Southwest,SMB Platform,SO-006,28799.18,88,0.043,4.14,14
2024-12-01,Southwest,SMB Platform,SO-007,30353.94,108,0.0241,4.24,20
2024-12-01,Southwest,SMB Platform,SO-008,31028.43,75,0.0387,4.13,12
2024-12-01,Southwest,SMB Platform,SO-009,46705.85,152,0.1411,3.2,26
2024-12-01,Southwest,SMB Platform,SO-010,39677.27,118,0.0239,4.26,18
2024-12-01,Southwest,SMB Platform,SO-011,35780.84,101,0.0977,4.54,13
2024-12-01,Southwest,SMB Platform,SO-012,30886.44,94,0.1094,4.02,25
2024-12-01,Southwest,Professional Services,SO-001,26806.67,22,0.0018,4.28,33
2024-12-01,Southwest,Professional Services,SO-002,27955.93,24,0.0377,4.13,25
2024-12-01,Southwest,Professional Services,SO-003,19818.53,16,0.0859,3.73,25
2024-12-01,Southwest,Professional Services,SO-004,25593.65,23,0.0453,4.18,36
2024-12-01,Southwest,Professional Services,SO-005,24603.32,21,0.1227,4.25,33
2024-12-01,Southwest,Professional Services,SO-006,27624.01,22,0.0103,4.51,28
2024-12-01,Southwest,Professional Services,SO-007,31216.76,28,0.0698,3.71,19
2024-12-01,Southwest,Professional Services,SO-008,22397.45,19,0.0247,4.41,27
2024-12-01,Southwest,Professional Services,SO-009,28341.74,25,0.067,3.7,29
2024-12-01,Southwest,Professional Services,SO-010,31838.29,26,0.1394,3.63,22
2024-12-01,Southwest,Professional Services,SO-011,23821.33,19,0.1428,3.73,44
2024-12-01,Southwest,Professional Services,SO-012,23553.38,22,0.0648,3.99,29
2025-01-01,Northeast,Enterprise SaaS,NO-001,79351.76,115,0.0074,4.15,31
2025-01-01,Northeast,Enterprise SaaS,NO-002,64176.9,64,0.0748,3.88,48
2025-01-01,Northeast,Enterprise SaaS,NO-003,68224.5,70,0.1233,4.0,45
2025-01-01,Northeast,Enterprise SaaS,NO-004,67172.03,94,0.0082,3.96,55
2025-01-01,Northeast,Enterprise SaaS,NO-005,55265.36,57,0.041,4.63,60
2025-01-01,Northeast,Enterprise SaaS,NO-006,48578.58,41,0.0616,3.85,48
2025-01-01,Northeast,Enterprise SaaS,NO-007,65691.76,66,0.1358,3.38,53
2025-01-01,Northeast,Enterprise SaaS,NO-008,70345.01,63,0.0535,4.41,36
2025-01-01,Northeast,Enterprise SaaS,NO-009,49240.89,58,0.0733,3.81,51
2025-01-01,Northeast,Enterprise SaaS,NO-010,63305.97,82,0.0524,3.62,22
2025-01-01,Northeast,Enterprise SaaS,NO-011,70097.63,72,0.1108,4.48,57
2025-01-01,Northeast,Enterprise SaaS,NO-012,58140.41,65,0.0889,3.5,47
2025-01-01,Northeast,SMB Platform,NO-001,47594.04,160,0.0213,3.9,18
2025-01-01,Northeast,SMB Platform,NO-002,48145.02,152,0.0799,4.08,19
2025-01-01,Northeast,SMB Platform,NO-003,35199.8,120,0.0226,4.04,18
2025-01-01,Northeast,SMB Platform,NO-004,48334.64,124,0.1489,3.93,21
2025-01-01,Northeast,SMB Platform,NO-005,49103.02,172,0.1597,3.88,22
2025-01-01,Northeast,SMB Platform,NO-006,47275.28,176,0.0621,3.57,16
2025-01-01,Northeast,SMB Platform,NO-007,47609.02,160,0.0601,3.57,16
2025-01-01,Northeast,SMB Platform,NO-008,42171.07,150,0.0759,4.43,20
2025-01-01,Northeast,SMB Platform,NO-009,52946.64,171,0.0708,3.64,22
2025-01-01,Northeast,SMB Platform,NO-010,36259.45,117,0.0619,4.03,16
2025-01-01,Northeast,SMB Platform,NO-011,46980.13,134,0.0473,4.17,11
2025-01-01,Northeast,SMB Platform,NO-012,39738.72,130,0.0832,3.56,16
2025-01-01,Northeast,Professional Services,NO-001,34576.17,29,0.0837,3.73,29
2025-01-01,Northeast,Professional Services,NO-002,29486.36,22,0.042,4.35,34
2025-01-01,Northeast,Professional Services,NO-003,39481.47,34,0.0963,3.81,20
2025-01-01,Northeast,Professional Services,NO-004,30549.73,27,0.0773,4.1,37
2025-01-01,Northeast,Professional Services,NO-005,31318.18,28,0.045,4.16,20
2025-01-01,Northeast,Professional Services,NO-006,30708.71,29,0.0281,3.82,36
2025-01-01,Northeast,Professional Services,NO-007,31316.32,25,0.0883,3.9,24
2025-01-01,Northeast,Professional Services,NO-008,28351.76,18,0.042,4.47,37
2025-01-01,Northeast,Professional Services,NO-009,37797.95,37,0.0193,4.15,31
2025-01-01,Northeast,Professional Services,NO-010,28265.93,24,0.0643,3.8,35
2025-01-01,Northeast,Professional Services,NO-011,40527.4,31,0.032,4.06,28
2025-01-01,Northeast,Professional Services,NO-012,28408.48,20,0.083,4.05,28
2025-01-01,Southeast,Enterprise SaaS,SO-001,61150.76,58,0.0606,4.26,42
2025-01-01,Southeast,Enterprise SaaS,SO-002,72170.18,74,0.0679,3.93,52
2025-01-01,Southeast,Enterprise SaaS,SO-003,59767.0,66,0.0823,4.4,38
2025-01-01,Southeast,Enterprise SaaS,SO-004,45130.12,52,0.1362,3.64,38
2025-01-01,Southeast,Enterprise SaaS,SO-005,61326.96,77,0.0829,4.34,65
2025-01-01,Southeast,Enterprise SaaS,SO-006,66645.67,88,0.0406,3.82,36
2025-01-01,Southeast,Enterprise SaaS,SO-007,60341.4,65,0.0664,3.97,60
